ID, Age,DOB,Gender,Date,TrialIndex,Cue,Modality,Trial,TargetExist,TargetName,TaskSwitch,ModalitySwitch,Correct,RT,noHits
OP01,6,18-MAY-2010,F,06-Jul-2016,1,tree,0,9,1,tree09.wav,0,0,1,2.894,1
OP01,6,18-MAY-2010,F,06-Jul-2016,2,music,1,0,0,tree07.png,1,1,1,0,0
OP01,6,18-MAY-2010,F,06-Jul-2016,3,music,0,6,1,music06.wav,0,1,1,1.4844,1
OP01,6,18-MAY-2010,F,06-Jul-2016,4,music,1,0,0,tree10.png,0,1,1,0,0
OP01,6,18-MAY-2010,F,06-Jul-2016,5,music,0,5,1,music05.wav,0,1,1,1.4623,1
OP01,6,18-MAY-2010,F,06-Jul-2016,6,tree,0,2,1,tree02.wav,1,0,1,2.0363,1
OP01,6,18-MAY-2010,F,06-Jul-2016,7,tree,1,0,0,music03.png,0,1,1,0,0
OP01,6,18-MAY-2010,F,06-Jul-2016,8,tree,1,1,1,tree01.png,0,0,0,0,0
OP01,6,18-MAY-2010,F,06-Jul-2016,9,tree,0,0,0,music07.wav,0,1,0,3.092,1
OP01,6,18-MAY-2010,F,06-Jul-2016,10,music,1,0,0,tree03.png,1,1,1,0,0
OP01,6,18-MAY-2010,F,06-Jul-2016,11,music,1,0,0,tree07.png,0,0,1,0,0
OP01,6,18-MAY-2010,F,06-Jul-2016,12,music,0,6,1,music06.wav,0,1,1,1.2206,1
OP01,6,18-MAY-2010,F,06-Jul-2016,13,music,1,0,0,tree07.png,0,1,1,0,0
OP01,6,18-MAY-2010,F,06-Jul-2016,14,tree,1,2,1,tree02.png,1,0,0,0,0
OP01,6,18-MAY-2010,F,06-Jul-2016,15,tree,0,2,1,tree02.wav,0,1,1,1.5877,1
OP01,6,18-MAY-2010,F,06-Jul-2016,16,music,1,4,1,music04.png,1,1,0,0,0
OP01,6,18-MAY-2010,F,06-Jul-2016,17,tree,1,0,0,music01.png,1,0,1,0,0
OP01,6,18-MAY-2010,F,06-Jul-2016,18,tree,0,7,1,tree07.wav,0,1,0,0,0
OP01,6,18-MAY-2010,F,06-Jul-2016,19,music,1,0,0,tree03.png,1,1,1,0,0
OP01,6,18-MAY-2010,F,06-Jul-2016,20,tree,1,4,1,tree04.png,1,0,1,3.6935,1
